distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901015,4,2024,334,335,2065.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532001,Talamadugu,1901016,4,2024,766,766,1750.0,15336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532002,Tamsi,1902001,4,2024,692,692,1855.0,11964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532002,Tamsi,1902002,4,2024,455,455,1330.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532002,Tamsi,1902003,4,2024,329,331,770.0,5910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532002,Tamsi,1902004,4,2024,234,234,420.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532002,Tamsi,1902005,4,2024,609,609,1435.0,10811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
532,Adilabad,532002,Tamsi,1902006,4,2024,462,462,980.0,8502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209
532,Adilabad,532002,Tamsi,1902007,4,2024,405,405,945.0,7122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
532,Adilabad,532002,Tamsi,1902009,4,2024,607,607,1120.0,10657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
532,Adilabad,532002,Tamsi,1902010,4,2024,323,323,945.0,4952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532002,Tamsi,1902011,4,2024,331,332,875.0,5568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532004,Jainad,1904001,4,2024,681,686,1225.0,11562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
532,Adilabad,532004,Jainad,1904002,4,2024,681,681,1645.0,10967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
532,Adilabad,532004,Jainad,1904003,4,2024,427,427,735.0,8406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904004,4,2024,489,490,1015.0,8496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904005,4,2024,668,670,1435.0,11094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532004,Jainad,1904006,4,2024,410,410,1120.0,6474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532004,Jainad,1904007,4,2024,426,426,1260.0,7026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904008,4,2024,185,185,455.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904009,4,2024,330,330,770.0,5802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904010,4,2024,313,313,700.0,5028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904011,4,2024,109,110,665.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904012,4,2024,327,327,1050.0,5886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904013,4,2024,340,340,525.0,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904014,4,2024,266,266,700.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904015,4,2024,114,114,210.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904016,4,2024,577,578,1715.0,10188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532004,Jainad,1904017,4,2024,196,196,280.0,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904018,4,2024,265,266,455.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904019,4,2024,558,559,1820.0,9681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532004,Jainad,1904020,4,2024,339,341,945.0,5754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904021,4,2024,405,406,1470.0,6534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904022,4,2024,249,249,245.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532004,Jainad,1904023,4,2024,106,106,280.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904024,4,2024,279,280,70.0,4974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904025,4,2024,592,592,315.0,10917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
532,Adilabad,532004,Jainad,1904026,4,2024,200,200,350.0,3552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904027,4,2024,605,608,35.0,11178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532004,Jainad,1904028,4,2024,178,178,245.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904029,4,2024,282,282,665.0,4596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904030,4,2024,169,171,455.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532004,Jainad,1904031,4,2024,348,348,1015.0,5738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904032,4,2024,420,420,700.0,7572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532004,Jainad,1904033,4,2024,185,185,175.0,3210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904034,4,2024,247,247,315.0,4228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904035,4,2024,231,231,1120.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532004,Jainad,1904036,4,2024,149,149,630.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904037,4,2024,541,545,560.0,9348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904038,4,2024,408,408,3920.0,6209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532005,Bela,1905001,4,2024,640,645,1400.0,11982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270
532,Adilabad,532005,Bela,1905002,4,2024,387,392,280.0,7572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532005,Bela,1905003,4,2024,474,475,1330.0,8335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532005,Bela,1905004,4,2024,307,308,560.0,5526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532005,Bela,1905005,4,2024,363,363,1050.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532005,Bela,1905006,4,2024,397,397,490.0,7128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532005,Bela,1905007,4,2024,480,481,1330.0,8478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532005,Bela,1905008,4,2024,187,187,595.0,3258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532005,Bela,1905009,4,2024,369,371,980.0,6132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532005,Bela,1905010,4,2024,459,459,1155.0,8808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
532,Adilabad,532005,Bela,1905011,4,2024,315,315,665.0,5814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
532,Adilabad,532005,Bela,1905012,4,2024,612,614,2170.0,10085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532005,Bela,1905013,4,2024,202,203,35.0,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532005,Bela,1905014,4,2024,547,547,1190.0,9821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532005,Bela,1905015,4,2024,391,392,420.0,7110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905016,4,2024,160,165,665.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532005,Bela,1905017,4,2024,288,288,420.0,5460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532005,Bela,1905018,4,2024,272,272,910.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532005,Bela,1905019,4,2024,299,300,525.0,5670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
532,Adilabad,532005,Bela,1905020,4,2024,297,297,280.0,5832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532005,Bela,1905021,4,2024,543,543,1260.0,9846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532005,Bela,1905022,4,2024,368,368,1015.0,6492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532005,Bela,1905023,4,2024,334,334,2520.0,5262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532005,Bela,1905024,4,2024,1010,1011,3605.0,21414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
532,Adilabad,532005,Bela,1905025,4,2024,324,325,840.0,6825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532005,Bela,1905026,4,2024,552,552,1225.0,10572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248
532,Adilabad,532006,Narnoor,1906001,4,2024,830,830,3395.0,16085.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,76
532,Adilabad,532006,Narnoor,1906002,4,2024,363,364,1995.0,6562.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532006,Narnoor,1906003,4,2024,422,423,1295.0,8838.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532006,Narnoor,1906004,4,2024,286,286,1995.0,5232.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532006,Narnoor,1906005,4,2024,485,485,2030.0,9930.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,75
532,Adilabad,532006,Narnoor,1906006,4,2024,699,701,4025.0,12984.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532006,Narnoor,1906007,4,2024,829,834,1294.0,17089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254
532,Adilabad,532006,Narnoor,1906008,4,2024,243,243,805.0,5082.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,61
532,Adilabad,532006,Narnoor,1906009,4,2024,532,538,2380.0,10440.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532006,Narnoor,1906011,4,2024,446,446,3245.0,8094.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532006,Narnoor,1906012,4,2024,278,278,595.0,5934.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532006,Narnoor,1906016,4,2024,306,306,1610.0,6108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532006,Narnoor,1906022,4,2024,436,436,1050.0,8550.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,Adilabad,532006,Narnoor,1906023,4,2024,441,441,420.0,9366.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532007,Indravelly,1907001,4,2024,1368,1370,4760.0,26993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339
532,Adilabad,532007,Indravelly,1907002,4,2024,863,864,1575.0,17315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302
532,Adilabad,532007,Indravelly,1907003,4,2024,828,828,5845.0,14357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246
532,Adilabad,532007,Indravelly,1907004,4,2024,801,801,3045.0,15984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
532,Adilabad,532007,Indravelly,1907005,4,2024,377,378,1715.0,7260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532007,Indravelly,1907006,4,2024,507,507,2135.0,9864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299
532,Adilabad,532007,Indravelly,1907007,4,2024,619,619,3500.0,11616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324
532,Adilabad,532007,Indravelly,1907008,4,2024,248,248,980.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
532,Adilabad,532007,Indravelly,1907009,4,2024,247,248,945.0,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532007,Indravelly,1907010,4,2024,810,810,3430.0,16274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
532,Adilabad,532007,Indravelly,1907014,4,2024,627,627,5600.0,10021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
532,Adilabad,532007,Indravelly,1907015,4,2024,400,403,1470.0,7847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
532,Adilabad,532007,Indravelly,1907016,4,2024,758,759,2170.0,16392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
532,Adilabad,532007,Indravelly,1907017,4,2024,398,398,1925.0,8082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
532,Adilabad,532007,Indravelly,1907018,4,2024,387,387,2905.0,6672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532007,Indravelly,1907102,4,2024,120,120,315.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532008,Gudihathnur,1908001,4,2024,1291,1294,3355.0,25176.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,251
532,Adilabad,532008,Gudihathnur,1908002,4,2024,1008,1008,2520.0,19764.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,308
532,Adilabad,532008,Gudihathnur,1908003,4,2024,626,626,1365.0,12429.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,71
532,Adilabad,532008,Gudihathnur,1908004,4,2024,491,492,1120.0,9606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
532,Adilabad,532008,Gudihathnur,1908005,4,2024,579,583,2415.0,10686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
532,Adilabad,532008,Gudihathnur,1908006,4,2024,438,454,2695.0,7272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
532,Adilabad,532008,Gudihathnur,1908007,4,2024,523,523,1295.0,10074.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532008,Gudihathnur,1908008,4,2024,565,565,1715.0,10362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269
532,Adilabad,532008,Gudihathnur,1908009,4,2024,597,598,2065.0,11122.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,272
532,Adilabad,532008,Gudihathnur,1908010,4,2024,491,491,1855.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
532,Adilabad,532008,Gudihathnur,1908011,4,2024,707,708,910.0,14634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291
532,Adilabad,532008,Gudihathnur,1908012,4,2024,259,259,735.0,5484.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532009,Ichoda,1909001,4,2024,708,708,5320.0,12186.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,252
532,Adilabad,532009,Ichoda,1909002,4,2024,573,573,1925.0,10777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228
532,Adilabad,532009,Ichoda,1909003,4,2024,946,946,1575.0,20322.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,542
532,Adilabad,532009,Ichoda,1909004,4,2024,703,704,1470.0,14022.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,389
532,Adilabad,532009,Ichoda,1909005,4,2024,674,675,1540.0,11562.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532009,Ichoda,1909006,4,2024,290,290,595.0,6162.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532009,Ichoda,1909007,4,2024,561,561,1050.0,11508.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40
532,Adilabad,532009,Ichoda,1909008,4,2024,561,561,1435.0,10722.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,61
532,Adilabad,532009,Ichoda,1909009,4,2024,693,693,1365.0,12930.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,129
532,Adilabad,532009,Ichoda,1909010,4,2024,864,864,1820.0,16882.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,55
532,Adilabad,532009,Ichoda,1909013,4,2024,349,350,665.0,6565.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,55
532,Adilabad,532009,Ichoda,1909015,4,2024,341,346,1085.0,6936.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532009,Ichoda,1909016,4,2024,478,478,910.0,9372.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532009,Ichoda,1909017,4,2024,584,584,735.0,12136.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532009,Ichoda,1909018,4,2024,625,625,805.0,15906.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532009,Ichoda,1909020,4,2024,630,654,1155.0,17394.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532009,Ichoda,1909021,4,2024,423,423,1225.0,8562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532009,Ichoda,1909022,4,2024,614,617,1295.0,12402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
532,Adilabad,532009,Ichoda,1909024,4,2024,122,122,175.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532010,Bajarhathnoor,1910001,4,2024,244,244,350.0,4362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170
532,Adilabad,532010,Bajarhathnoor,1910002,4,2024,316,316,385.0,5838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164
532,Adilabad,532010,Bajarhathnoor,1910003,4,2024,389,389,2800.0,6048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532010,Bajarhathnoor,1910004,4,2024,328,328,455.0,6014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
532,Adilabad,532010,Bajarhathnoor,1910005,4,2024,248,248,560.0,4296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532010,Bajarhathnoor,1910006,4,2024,315,315,735.0,5538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
532,Adilabad,532010,Bajarhathnoor,1910007,4,2024,573,573,1365.0,11802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532010,Bajarhathnoor,1910008,4,2024,524,524,805.0,8814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
532,Adilabad,532010,Bajarhathnoor,1910009,4,2024,416,416,1470.0,7620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532010,Bajarhathnoor,1910010,4,2024,196,196,560.0,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532010,Bajarhathnoor,1910011,4,2024,224,224,420.0,4314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532010,Bajarhathnoor,1910012,4,2024,341,341,455.0,6876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
532,Adilabad,532010,Bajarhathnoor,1910013,4,2024,490,490,1050.0,8556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532010,Bajarhathnoor,1910014,4,2024,267,272,280.0,4836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532010,Bajarhathnoor,1910015,4,2024,211,211,805.0,4344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532010,Bajarhathnoor,1910016,4,2024,486,486,735.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532010,Bajarhathnoor,1910017,4,2024,275,276,2660.0,4196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532010,Bajarhathnoor,1910018,4,2024,126,126,70.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532010,Bajarhathnoor,1910019,4,2024,253,253,595.0,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532010,Bajarhathnoor,1910020,4,2024,278,278,420.0,5136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532010,Bajarhathnoor,1910030,4,2024,195,195,140.0,4452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,Adilabad,532011,Boath,1911001,4,2024,507,517,2415.0,8894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309
532,Adilabad,532011,Boath,1911002,4,2024,679,680,2450.0,11256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465
532,Adilabad,532011,Boath,1911003,4,2024,513,519,1120.0,8769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370
532,Adilabad,532011,Boath,1911004,4,2024,430,430,945.0,7920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291
532,Adilabad,532011,Boath,1911005,4,2024,1011,1011,3640.0,16962.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,587
532,Adilabad,532011,Boath,1911006,4,2024,436,438,980.0,7196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532011,Boath,1911007,4,2024,118,118,315.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532011,Boath,1911008,4,2024,211,211,910.0,3906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532011,Boath,1911009,4,2024,586,587,1715.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532011,Boath,1911010,4,2024,575,575,1225.0,11538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,Adilabad,532011,Boath,1911011,4,2024,22,22,35.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532011,Boath,1911012,4,2024,536,536,1260.0,9155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
532,Adilabad,532011,Boath,1911013,4,2024,560,561,1750.0,9203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
532,Adilabad,532011,Boath,1911014,4,2024,649,650,1120.0,10776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532011,Boath,1911015,4,2024,396,396,1295.0,6005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532011,Boath,1911016,4,2024,367,367,1540.0,7284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532011,Boath,1911017,4,2024,758,759,980.0,14484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356
532,Adilabad,532011,Boath,1911018,4,2024,864,864,1190.0,18060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496
532,Adilabad,532011,Boath,1911019,4,2024,598,598,1050.0,10542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
532,Adilabad,532011,Boath,1911020,4,2024,450,451,945.0,7902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
532,Adilabad,532011,Boath,1911021,4,2024,351,351,770.0,7158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
532,Adilabad,532011,Boath,1911022,4,2024,394,394,805.0,7913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227
532,Adilabad,532011,Boath,1911023,4,2024,326,327,980.0,6132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532011,Boath,1911024,4,2024,451,452,1120.0,9576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233
532,Adilabad,532012,Neradigonda,1912001,4,2024,467,468,805.0,9774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
532,Adilabad,532012,Neradigonda,1912002,4,2024,790,790,2660.0,15816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
