distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,9,2024,952,952,1330.0,17490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
532,Adilabad,532001,Talamadugu,1901002,9,2024,526,527,665.0,9996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532001,Talamadugu,1901003,9,2024,267,267,525.0,4902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532001,Talamadugu,1901004,9,2024,362,363,490.0,7133.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532001,Talamadugu,1901005,9,2024,909,909,5145.0,16074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532001,Talamadugu,1901006,9,2024,482,485,1295.0,8388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901007,9,2024,492,502,350.0,8820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532001,Talamadugu,1901008,9,2024,351,353,2205.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901009,9,2024,308,308,805.0,6486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532001,Talamadugu,1901010,9,2024,879,887,4060.0,16109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
532,Adilabad,532001,Talamadugu,1901011,9,2024,501,501,315.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
532,Adilabad,532001,Talamadugu,1901012,9,2024,814,817,875.0,15630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135
532,Adilabad,532001,Talamadugu,1901013,9,2024,421,423,875.0,7812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532001,Talamadugu,1901014,9,2024,168,168,280.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532001,Talamadugu,1901015,9,2024,345,345,1995.0,5340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532001,Talamadugu,1901016,9,2024,748,750,1820.0,14766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532002,Tamsi,1902001,9,2024,696,697,1809.0,12181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
532,Adilabad,532002,Tamsi,1902002,9,2024,457,457,1360.0,8964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
532,Adilabad,532002,Tamsi,1902003,9,2024,326,328,770.0,5856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532002,Tamsi,1902004,9,2024,234,234,420.0,3924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532002,Tamsi,1902005,9,2024,598,598,1435.0,10743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
532,Adilabad,532002,Tamsi,1902006,9,2024,464,465,980.0,8568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
532,Adilabad,532002,Tamsi,1902007,9,2024,406,406,1015.0,7098.0,0.0,0.0,6.0,0.0,0.0,81.0,0.0,198
532,Adilabad,532002,Tamsi,1902009,9,2024,613,614,1085.0,10729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
532,Adilabad,532002,Tamsi,1902010,9,2024,315,315,980.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532002,Tamsi,1902011,9,2024,333,334,945.0,5562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532004,Jainad,1904001,9,2024,657,662,1155.0,11070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
532,Adilabad,532004,Jainad,1904002,9,2024,682,682,1680.0,10954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
532,Adilabad,532004,Jainad,1904003,9,2024,427,427,735.0,8418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904004,9,2024,487,489,1050.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532004,Jainad,1904005,9,2024,647,648,1435.0,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904006,9,2024,399,399,1190.0,6324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904007,9,2024,411,411,1330.0,6794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904008,9,2024,195,196,455.0,3181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904009,9,2024,339,339,665.0,6012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904010,9,2024,303,303,700.0,4866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904011,9,2024,99,100,630.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904012,9,2024,334,334,945.0,6006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532004,Jainad,1904013,9,2024,335,335,525.0,5712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904014,9,2024,259,259,700.0,4386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904015,9,2024,111,111,210.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904016,9,2024,583,583,1680.0,10242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532004,Jainad,1904017,9,2024,201,201,280.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904018,9,2024,268,270,490.0,4908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904019,9,2024,559,559,1820.0,9680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532004,Jainad,1904020,9,2024,341,342,910.0,5742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904021,9,2024,411,411,1400.0,6702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904022,9,2024,250,251,245.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904023,9,2024,107,107,280.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904024,9,2024,270,271,70.0,4776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904025,9,2024,581,583,280.0,10908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
532,Adilabad,532004,Jainad,1904026,9,2024,203,203,315.0,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532004,Jainad,1904027,9,2024,595,596,35.0,10992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904028,9,2024,176,176,245.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904029,9,2024,278,279,630.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532004,Jainad,1904030,9,2024,167,168,455.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904031,9,2024,339,339,980.0,5642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904032,9,2024,432,432,720.0,7764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532004,Jainad,1904033,9,2024,181,181,175.0,3252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904034,9,2024,249,250,315.0,4254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904035,9,2024,235,235,1155.0,4122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532004,Jainad,1904036,9,2024,149,149,560.0,2364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904037,9,2024,526,547,525.0,9204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532004,Jainad,1904038,9,2024,375,375,3535.0,5868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532005,Bela,1905001,9,2024,662,662,1365.0,12606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306
532,Adilabad,532005,Bela,1905002,9,2024,374,374,315.0,7404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532005,Bela,1905003,9,2024,484,487,1330.0,8442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532005,Bela,1905004,9,2024,301,301,525.0,5394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532005,Bela,1905005,9,2024,349,349,1050.0,5634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905006,9,2024,391,391,490.0,7008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532005,Bela,1905007,9,2024,463,463,1260.0,8208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532005,Bela,1905008,9,2024,151,151,490.0,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532005,Bela,1905009,9,2024,367,367,980.0,6108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532005,Bela,1905010,9,2024,459,464,1225.0,8694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532005,Bela,1905011,9,2024,328,328,665.0,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
532,Adilabad,532005,Bela,1905012,9,2024,617,618,2100.0,10056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532005,Bela,1905013,9,2024,193,193,35.0,3522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532005,Bela,1905014,9,2024,545,546,1325.0,9690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532005,Bela,1905015,9,2024,392,393,420.0,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905016,9,2024,156,159,1010.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532005,Bela,1905017,9,2024,283,283,525.0,5328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905018,9,2024,264,264,1400.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532005,Bela,1905019,9,2024,356,356,1120.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
532,Adilabad,532005,Bela,1905020,9,2024,299,299,385.0,5748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532005,Bela,1905021,9,2024,527,527,1290.0,9468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532005,Bela,1905022,9,2024,356,356,1050.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532005,Bela,1905023,9,2024,340,340,2625.0,5382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532005,Bela,1905024,9,2024,1012,1013,3710.0,21354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
532,Adilabad,532005,Bela,1905025,9,2024,332,332,700.0,7122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
532,Adilabad,532005,Bela,1905026,9,2024,575,575,1225.0,10674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276
532,Adilabad,532006,Narnoor,1906001,9,2024,912,912,3990.0,17430.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,119
532,Adilabad,532006,Narnoor,1906002,9,2024,385,385,2135.0,7122.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,45
