distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,3,2025,912,912,1365.0,16554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
532,Adilabad,532001,Talamadugu,1901002,3,2025,499,500,630.0,9456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532001,Talamadugu,1901003,3,2025,273,273,530.0,4974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901004,3,2025,361,362,490.0,6954.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532001,Talamadugu,1901005,3,2025,953,954,5180.0,16212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532001,Talamadugu,1901006,3,2025,466,470,1260.0,8106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901007,3,2025,469,477,350.0,8430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532001,Talamadugu,1901008,3,2025,342,343,2240.0,5628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532001,Talamadugu,1901009,3,2025,307,309,770.0,6444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532001,Talamadugu,1901010,3,2025,847,855,3885.0,15462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
532,Adilabad,532001,Talamadugu,1901011,3,2025,504,504,245.0,9343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
532,Adilabad,532001,Talamadugu,1901012,3,2025,814,817,945.0,15419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
532,Adilabad,532001,Talamadugu,1901013,3,2025,410,411,840.0,7608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532001,Talamadugu,1901014,3,2025,167,167,280.0,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532001,Talamadugu,1901015,3,2025,346,347,2100.0,5316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532001,Talamadugu,1901016,3,2025,780,781,1820.0,15342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532002,Tamsi,1902001,3,2025,728,729,1890.0,12526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532002,Tamsi,1902002,3,2025,425,425,1364.0,8442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532002,Tamsi,1902003,3,2025,311,312,735.0,5498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532002,Tamsi,1902004,3,2025,228,228,420.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532002,Tamsi,1902005,3,2025,592,593,1365.0,10489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
532,Adilabad,532002,Tamsi,1902006,3,2025,464,465,980.0,8478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218
532,Adilabad,532002,Tamsi,1902007,3,2025,393,393,1015.0,6696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189
532,Adilabad,532002,Tamsi,1902009,3,2025,611,611,1120.0,10717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
532,Adilabad,532002,Tamsi,1902010,3,2025,308,308,875.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532002,Tamsi,1902011,3,2025,312,313,980.0,5166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532004,Jainad,1904001,3,2025,677,690,1190.0,11508.0,0.0,0.0,13.0,0.0,0.0,175.5,0.0,99
532,Adilabad,532004,Jainad,1904002,3,2025,683,696,1645.0,10992.0,0.0,0.0,29.0,0.0,0.0,391.5,0.0,117
532,Adilabad,532004,Jainad,1904003,3,2025,419,419,700.0,8232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904004,3,2025,487,489,1050.0,8426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532004,Jainad,1904005,3,2025,635,640,1400.0,10614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532004,Jainad,1904006,3,2025,403,403,1155.0,6288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532004,Jainad,1904007,3,2025,403,404,1155.0,6802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532004,Jainad,1904008,3,2025,188,189,455.0,3084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904009,3,2025,328,328,700.0,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532004,Jainad,1904010,3,2025,309,309,665.0,5022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904011,3,2025,110,111,630.0,1578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904012,3,2025,313,313,945.0,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532004,Jainad,1904013,3,2025,332,333,560.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532004,Jainad,1904014,3,2025,265,265,700.0,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904015,3,2025,108,108,210.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904016,3,2025,586,587,1715.0,10326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
532,Adilabad,532004,Jainad,1904017,3,2025,188,188,280.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904018,3,2025,263,265,455.0,4836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904019,3,2025,550,550,1785.0,9469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
532,Adilabad,532004,Jainad,1904020,3,2025,330,330,875.0,5688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532004,Jainad,1904021,3,2025,407,409,1435.0,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532004,Jainad,1904022,3,2025,238,239,245.0,4290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532004,Jainad,1904023,3,2025,106,106,280.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904024,3,2025,277,277,70.0,4926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904025,3,2025,578,578,280.0,11037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
532,Adilabad,532004,Jainad,1904026,3,2025,194,195,385.0,3438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904027,3,2025,592,594,35.0,11064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532004,Jainad,1904028,3,2025,177,177,245.0,2982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904029,3,2025,277,277,595.0,4662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904030,3,2025,172,174,455.0,2778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532004,Jainad,1904031,3,2025,345,346,1015.0,5801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532004,Jainad,1904032,3,2025,448,449,735.0,7974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532004,Jainad,1904033,3,2025,177,177,175.0,3204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904034,3,2025,242,243,315.0,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904035,3,2025,235,235,1190.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
532,Adilabad,532004,Jainad,1904036,3,2025,149,149,630.0,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904037,3,2025,536,542,525.0,9522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532004,Jainad,1904038,3,2025,384,384,3605.0,6006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
