distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532001,Talamadugu,1901001,5,2023,973,973,1330.0,17706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532001,Talamadugu,1901002,5,2023,516,516,665.0,9828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532001,Talamadugu,1901003,5,2023,262,262,525.0,4770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532001,Talamadugu,1901004,5,2023,361,363,490.0,7135.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532001,Talamadugu,1901005,5,2023,891,891,5285.0,15702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532001,Talamadugu,1901006,5,2023,500,502,1260.0,8808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
532,Adilabad,532001,Talamadugu,1901007,5,2023,483,491,315.0,8730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532001,Talamadugu,1901008,5,2023,346,347,2275.0,5646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532001,Talamadugu,1901009,5,2023,314,316,625.0,6695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532001,Talamadugu,1901010,5,2023,863,866,4025.0,15828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
532,Adilabad,532001,Talamadugu,1901011,5,2023,528,528,210.0,9933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176
532,Adilabad,532001,Talamadugu,1901012,5,2023,785,787,805.0,15222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203
532,Adilabad,532001,Talamadugu,1901013,5,2023,415,419,770.0,7926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532001,Talamadugu,1901014,5,2023,169,169,280.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
