distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
532,Adilabad,532002,Tamsi,1902005,2,2024,600,601,1365.0,10691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
532,Adilabad,532002,Tamsi,1902006,2,2024,471,471,980.0,8724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
532,Adilabad,532002,Tamsi,1902007,2,2024,407,408,945.0,7104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
532,Adilabad,532002,Tamsi,1902009,2,2024,609,609,1120.0,10614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
532,Adilabad,532002,Tamsi,1902010,2,2024,319,319,980.0,4916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532002,Tamsi,1902011,2,2024,323,323,840.0,5406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532004,Jainad,1904001,2,2024,687,694,1225.0,11592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
532,Adilabad,532004,Jainad,1904002,2,2024,681,681,1680.0,10920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
532,Adilabad,532004,Jainad,1904003,2,2024,430,431,735.0,8472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904004,2,2024,497,498,1015.0,8616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532004,Jainad,1904005,2,2024,656,661,1435.0,10956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532004,Jainad,1904006,2,2024,414,414,1190.0,6498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532004,Jainad,1904007,2,2024,413,414,1225.0,6894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
532,Adilabad,532004,Jainad,1904008,2,2024,189,189,455.0,3108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904009,2,2024,336,336,805.0,5826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532004,Jainad,1904010,2,2024,310,310,665.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532004,Jainad,1904011,2,2024,106,108,665.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904012,2,2024,319,319,1050.0,5736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532004,Jainad,1904013,2,2024,346,346,560.0,5838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904014,2,2024,262,262,700.0,4446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532004,Jainad,1904015,2,2024,113,113,210.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532004,Jainad,1904016,2,2024,572,573,1715.0,10073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532004,Jainad,1904017,2,2024,199,199,280.0,3702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904018,2,2024,267,267,455.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904019,2,2024,563,563,1820.0,9761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532004,Jainad,1904020,2,2024,348,348,1015.0,5856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904021,2,2024,397,397,1365.0,6468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
532,Adilabad,532004,Jainad,1904022,2,2024,248,248,245.0,4434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532004,Jainad,1904023,2,2024,103,103,280.0,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532004,Jainad,1904024,2,2024,283,283,70.0,5028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904025,2,2024,584,584,315.0,10890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532004,Jainad,1904026,2,2024,198,198,350.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532004,Jainad,1904027,2,2024,590,592,35.0,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532004,Jainad,1904028,2,2024,180,180,245.0,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
532,Adilabad,532004,Jainad,1904029,2,2024,279,279,665.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904030,2,2024,165,165,455.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532004,Jainad,1904031,2,2024,342,344,1015.0,5618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
532,Adilabad,532004,Jainad,1904032,2,2024,430,431,735.0,7760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
532,Adilabad,532004,Jainad,1904033,2,2024,183,183,175.0,3234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532004,Jainad,1904034,2,2024,240,240,280.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532004,Jainad,1904035,2,2024,229,229,1120.0,3984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532004,Jainad,1904036,2,2024,149,149,630.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532004,Jainad,1904037,2,2024,524,565,519.0,9270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
532,Adilabad,532004,Jainad,1904038,2,2024,403,404,3920.0,6114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905001,2,2024,571,573,1330.0,10752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226
532,Adilabad,532005,Bela,1905002,2,2024,396,396,280.0,7788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
532,Adilabad,532005,Bela,1905003,2,2024,484,485,1365.0,8488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
532,Adilabad,532005,Bela,1905004,2,2024,304,305,560.0,5490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532005,Bela,1905005,2,2024,354,354,1050.0,5664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905006,2,2024,401,401,490.0,7146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532005,Bela,1905007,2,2024,485,485,1330.0,8604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532005,Bela,1905008,2,2024,211,211,560.0,3612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532005,Bela,1905009,2,2024,365,366,980.0,6111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532005,Bela,1905010,2,2024,459,460,1155.0,8796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
532,Adilabad,532005,Bela,1905011,2,2024,245,245,595.0,4356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532005,Bela,1905012,2,2024,615,616,2170.0,10092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532005,Bela,1905013,2,2024,205,205,0.0,3702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532005,Bela,1905014,2,2024,553,554,1190.0,9977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
532,Adilabad,532005,Bela,1905015,2,2024,394,394,420.0,7206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532005,Bela,1905016,2,2024,159,163,665.0,2862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532005,Bela,1905017,2,2024,292,292,420.0,5540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905018,2,2024,253,253,910.0,4674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532005,Bela,1905019,2,2024,350,352,560.0,6575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
532,Adilabad,532005,Bela,1905020,2,2024,303,303,280.0,5891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
532,Adilabad,532005,Bela,1905021,2,2024,515,515,1190.0,9336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532005,Bela,1905022,2,2024,355,355,1015.0,6246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
532,Adilabad,532005,Bela,1905023,2,2024,340,340,2520.0,5388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532005,Bela,1905024,2,2024,1015,1015,3710.0,21390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
532,Adilabad,532005,Bela,1905025,2,2024,326,326,805.0,6936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532005,Bela,1905026,2,2024,688,689,1540.0,13080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353
532,Adilabad,532006,Narnoor,1906001,2,2024,915,917,3780.0,17646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
532,Adilabad,532006,Narnoor,1906002,2,2024,370,370,2030.0,6798.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532006,Narnoor,1906003,2,2024,432,432,1330.0,9072.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15
532,Adilabad,532006,Narnoor,1906004,2,2024,288,288,1995.0,5238.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532006,Narnoor,1906005,2,2024,472,473,1855.0,9648.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,77
532,Adilabad,532006,Narnoor,1906006,2,2024,732,732,3815.0,13782.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17
532,Adilabad,532006,Narnoor,1906007,2,2024,842,847,1470.0,17305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254
532,Adilabad,532006,Narnoor,1906008,2,2024,233,233,770.0,4836.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26
532,Adilabad,532006,Narnoor,1906009,2,2024,523,529,2380.0,10320.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,42
532,Adilabad,532006,Narnoor,1906011,2,2024,428,428,3282.0,7740.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532006,Narnoor,1906012,2,2024,281,281,595.0,6000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532006,Narnoor,1906016,2,2024,300,300,1645.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532006,Narnoor,1906022,2,2024,436,436,1050.0,8568.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,Adilabad,532006,Narnoor,1906023,2,2024,441,442,455.0,9318.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532007,Indravelly,1907001,2,2024,1374,1375,4760.0,26976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319
532,Adilabad,532007,Indravelly,1907002,2,2024,868,868,1575.0,17561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342
532,Adilabad,532007,Indravelly,1907003,2,2024,806,806,5915.0,14075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235
532,Adilabad,532007,Indravelly,1907004,2,2024,826,828,3325.0,16320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
532,Adilabad,532007,Indravelly,1907005,2,2024,373,373,1680.0,7201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
532,Adilabad,532007,Indravelly,1907006,2,2024,512,512,2310.0,9822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327
532,Adilabad,532007,Indravelly,1907007,2,2024,612,612,3395.0,11718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354
532,Adilabad,532007,Indravelly,1907008,2,2024,260,260,980.0,4860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
532,Adilabad,532007,Indravelly,1907009,2,2024,272,272,1050.0,5418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532007,Indravelly,1907010,2,2024,773,774,3255.0,15726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
532,Adilabad,532007,Indravelly,1907014,2,2024,616,616,5425.0,9853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
532,Adilabad,532007,Indravelly,1907015,2,2024,385,385,1365.0,7536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
532,Adilabad,532007,Indravelly,1907016,2,2024,730,731,2170.0,15660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
532,Adilabad,532007,Indravelly,1907017,2,2024,395,396,1820.0,8172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
532,Adilabad,532007,Indravelly,1907018,2,2024,386,386,2870.0,6654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532007,Indravelly,1907102,2,2024,134,134,525.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532008,Gudihathnur,1908001,2,2024,1196,1203,3395.0,23214.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,190
532,Adilabad,532008,Gudihathnur,1908002,2,2024,1136,1137,2555.0,22492.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,394
532,Adilabad,532008,Gudihathnur,1908003,2,2024,616,617,1365.0,12309.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,52
532,Adilabad,532008,Gudihathnur,1908004,2,2024,487,489,1155.0,9474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
532,Adilabad,532008,Gudihathnur,1908005,2,2024,571,571,2345.0,10488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532008,Gudihathnur,1908006,2,2024,443,467,2728.0,7368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532008,Gudihathnur,1908007,2,2024,522,523,1295.0,10002.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532008,Gudihathnur,1908008,2,2024,525,527,1575.0,9606.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,197
532,Adilabad,532008,Gudihathnur,1908009,2,2024,601,602,2065.0,11088.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,266
532,Adilabad,532008,Gudihathnur,1908010,2,2024,519,520,1890.0,10104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
532,Adilabad,532008,Gudihathnur,1908011,2,2024,709,709,945.0,14628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251
532,Adilabad,532008,Gudihathnur,1908012,2,2024,226,226,700.0,4788.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8
532,Adilabad,532009,Ichoda,1909001,2,2024,716,717,5285.0,12240.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,224
532,Adilabad,532009,Ichoda,1909002,2,2024,586,588,2030.0,10786.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,231
532,Adilabad,532009,Ichoda,1909003,2,2024,881,882,1470.0,19320.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,474
532,Adilabad,532009,Ichoda,1909004,2,2024,778,778,1470.0,15552.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,433
532,Adilabad,532009,Ichoda,1909005,2,2024,683,683,1540.0,11646.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,37
532,Adilabad,532009,Ichoda,1909006,2,2024,259,259,595.0,5478.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532009,Ichoda,1909007,2,2024,589,590,1085.0,11874.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47
532,Adilabad,532009,Ichoda,1909008,2,2024,549,550,1435.0,10458.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,44
532,Adilabad,532009,Ichoda,1909009,2,2024,701,701,1540.0,13062.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,126
532,Adilabad,532009,Ichoda,1909010,2,2024,869,869,1855.0,16908.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,51
532,Adilabad,532009,Ichoda,1909013,2,2024,368,368,700.0,6901.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,63
532,Adilabad,532009,Ichoda,1909015,2,2024,325,328,1015.0,6798.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18
532,Adilabad,532009,Ichoda,1909016,2,2024,485,486,875.0,9492.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21
532,Adilabad,532009,Ichoda,1909017,2,2024,585,586,770.0,12028.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36
532,Adilabad,532009,Ichoda,1909018,2,2024,620,624,805.0,15882.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532009,Ichoda,1909020,2,2024,629,646,1155.0,17418.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16
532,Adilabad,532009,Ichoda,1909021,2,2024,419,420,1295.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
532,Adilabad,532009,Ichoda,1909022,2,2024,613,613,1295.0,12346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
532,Adilabad,532009,Ichoda,1909024,2,2024,125,125,175.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
532,Adilabad,532010,Bajarhathnoor,1910001,2,2024,229,229,350.0,4188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172
532,Adilabad,532010,Bajarhathnoor,1910002,2,2024,319,319,385.0,5838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196
532,Adilabad,532010,Bajarhathnoor,1910003,2,2024,403,403,2725.0,6282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
532,Adilabad,532010,Bajarhathnoor,1910004,2,2024,327,328,490.0,6009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
532,Adilabad,532010,Bajarhathnoor,1910005,2,2024,261,261,560.0,4404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
532,Adilabad,532010,Bajarhathnoor,1910006,2,2024,312,312,700.0,5364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
532,Adilabad,532010,Bajarhathnoor,1910007,2,2024,591,591,1295.0,12384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532010,Bajarhathnoor,1910008,2,2024,520,520,805.0,8678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
532,Adilabad,532010,Bajarhathnoor,1910009,2,2024,407,407,1435.0,7524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532010,Bajarhathnoor,1910010,2,2024,200,200,560.0,3960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532010,Bajarhathnoor,1910011,2,2024,236,236,455.0,4656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532010,Bajarhathnoor,1910012,2,2024,331,331,455.0,6672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
532,Adilabad,532010,Bajarhathnoor,1910013,2,2024,492,492,980.0,8598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
532,Adilabad,532010,Bajarhathnoor,1910014,2,2024,270,273,280.0,4932.0,0.0,0.0,3.0,0.0,0.0,40.5,0.0,13
532,Adilabad,532010,Bajarhathnoor,1910015,2,2024,183,183,700.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532010,Bajarhathnoor,1910016,2,2024,493,493,770.0,10857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
532,Adilabad,532010,Bajarhathnoor,1910017,2,2024,279,283,2625.0,4244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532010,Bajarhathnoor,1910018,2,2024,127,127,70.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
532,Adilabad,532010,Bajarhathnoor,1910019,2,2024,255,255,595.0,5784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532010,Bajarhathnoor,1910020,2,2024,276,276,455.0,5130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532010,Bajarhathnoor,1910030,2,2024,195,195,140.0,4452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,Adilabad,532011,Boath,1911001,2,2024,515,525,2415.0,8915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292
532,Adilabad,532011,Boath,1911002,2,2024,674,678,2450.0,11262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410
532,Adilabad,532011,Boath,1911003,2,2024,504,507,1120.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332
532,Adilabad,532011,Boath,1911004,2,2024,394,394,945.0,7326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
532,Adilabad,532011,Boath,1911005,2,2024,881,881,2730.0,14556.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,470
532,Adilabad,532011,Boath,1911006,2,2024,444,444,980.0,7236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
532,Adilabad,532011,Boath,1911007,2,2024,121,121,315.0,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532011,Boath,1911008,2,2024,234,234,910.0,4296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
532,Adilabad,532011,Boath,1911009,2,2024,628,628,1855.0,11448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
532,Adilabad,532011,Boath,1911010,2,2024,558,558,1190.0,11244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,Adilabad,532011,Boath,1911011,2,2024,14,14,105.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
532,Adilabad,532011,Boath,1911012,2,2024,537,538,1330.0,9174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197
532,Adilabad,532011,Boath,1911013,2,2024,552,554,1750.0,9054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180
532,Adilabad,532011,Boath,1911014,2,2024,645,647,1109.0,10704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
532,Adilabad,532011,Boath,1911015,2,2024,399,399,1295.0,6054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
532,Adilabad,532011,Boath,1911016,2,2024,361,362,1575.0,7170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
532,Adilabad,532011,Boath,1911017,2,2024,715,715,980.0,13557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307
532,Adilabad,532011,Boath,1911018,2,2024,865,865,1190.0,17940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498
532,Adilabad,532011,Boath,1911019,2,2024,550,550,1085.0,9612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
532,Adilabad,532011,Boath,1911020,2,2024,497,497,1015.0,8742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
532,Adilabad,532011,Boath,1911021,2,2024,410,410,840.0,8802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
532,Adilabad,532011,Boath,1911022,2,2024,417,418,805.0,8251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239
532,Adilabad,532011,Boath,1911023,2,2024,332,332,1015.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
532,Adilabad,532011,Boath,1911024,2,2024,469,470,1120.0,9576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283
532,Adilabad,532012,Neradigonda,1912001,2,2024,473,474,875.0,10068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
532,Adilabad,532012,Neradigonda,1912002,2,2024,794,795,2625.0,15948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
